freq_hz,mean_db,p05_db,p95_db
87.57010888760509,39.96877736508797,39.963421465815415,39.9736092767579
90.13370389517434,39.96709464061618,39.96142300698088,39.97221162144677
92.7723475631406,39.96530345478528,39.95929762631355,39.970722199531
95.48823692395666,39.963397980448796,39.95703843577628,39.969136146586216
98.28363332770026,39.961372026695834,39.95463812483602,39.96744828812334
101.16086432495807,39.959219020261195,39.952088938894114,39.96565312377314
104.12232560483054,39.956931985904674,39.94938265656801,39.963744810555994
107.17048298967103,39.954503525722274,39.94651056578736,39.96171714520137
110.30787448822151,39.951925797352644,39.94346343866742,39.9595635454804
113.53711240885178,39.94919049104109,39.94023150512411,39.95727703051463
116.86088553466509,39.946288805523764,39.93680442519536,39.954850200023145
120.28196136227776,39.943211422696415,39.93317126003602,39.95227521247018
123.80318840613968,39.93994848103096,39.92932044155471,39.949543762075194
127.42749857031335,39.936489547706,39.92523974066445,39.94664705464745
131.15790958968503,39.9328235894185,39.92091623412186,39.94357578220765
134.99752754264296,39.928938941846006,39.91633626993376,39.94032009636012
138.94954943731375,39.924823277732386,39.911485431315086,39.93686958038001
143.0172658735088,39.920463573571936,39.90634849918768,39.933213219981866
147.20406378260014,39.91584607487312,39.90090941321612,39.929339372738
151.5134292476053,39.91095625998649,39.89515123138486,39.925235736117706
155.94895040582816,39.90577880248785,39.88905608812981,39.92088931412212
160.51432043647614,39.90029753211523,39.882605151048004,39.91628638249322
165.213340635737,39.89449539426538,39.87577857622048,39.91141245248069
170.04992358187923,39.88835440806548,39.8685554621975,39.90625223315607
175.02809639301012,39.88185562304614,39.86091380270948,39.90078959227041
180.15200408020237,39.874979074453584,39.852830438184704,39.89500751565977
185.42591299878524,39.86770373725307,39.84428100617301,39.88888806521168
190.8542144006686,39.86000747889054,39.83523989079607,39.882412335416475
196.44142809066267,39.85186701089668,39.825680171367814,39.875560408539116
202.19220618983536,39.84325783943694,39.81557357035386,39.868311308460626
208.1113370090395,39.83415421493169,39.80489040086686,39.86064295325344
214.2037490358383,39.82452908089513,39.79359951392488,39.85253210657199
220.47451503814744,39.814354022165816,39.781668245732966,39.84395432795864
226.9288562880081,39.803599212730816,39.76906236528332,39.83488392218635
233.57214690901213,39.792233363375765,39.75574602260788,39.825293887782486
240.40991835099717,39.78022366942584,39.74168169805744,39.81515586490386
247.44786399573502,39.76753575887837,39.72683015302474,39.80444008276095
254.691843897454,39.75413364126629,39.71115038257407,39.793115306819935
262.1478896621356,39.739979657631444,39.69459957048741,39.781148786043886
269.8222094696536,39.72503443203018,39.67713304728625,39.768506200470455
277.7211932429355,39.70925682503835,39.658704251838216,39.75515160946128
285.85141796844715,39.69260388977001,39.63926469720934,39.74104740099936
294.2196531724374,39.675030830972126,39.61876394147333,39.72615424245364
302.8328665574946,39.65649096780737,39.59714956424036,39.710431033275356
311.69822980411436,39.636935700987394,39.57436714971642,39.69383486013874
320.82312454210773,39.61631448496802,39.55036027715084,39.67632095508685
330.21514849681756,39.594574805968016,39.525070519571855,39.65784265729469
339.8821218152667,39.571662166619284,39.49843745174763,39.63835137911214
349.8320935775036,39.547520078101044,39.47039866834008,39.617796577100904
360.073348498562,39.52209006065078,39.440889813241405,39.59612572882991
370.6144138266228,39.495311653378494,39.409844621094585,39.57328431624264
381.46406644311776,39.46712243433964,39.377194971998954,39.549215816455856
392.63134017068353,39.43745805183946,39.3428709603873,39.523861700891715
404.12553329506005,39.406252267951075,39.30680097903027,39.49716144368167
415.9562163071847,39.37343701522496,39.26891181907495,39.46905254031145
428.1332398719391,39.338942467548925,39.229128786955314,39.43947053749709
440.6667430301786,39.302697126084425,39.18737583892126,39.408349075293856
453.5671616408702,39.26462792115107,39.143575733818324,39.37561994243867
466.84523707037897,39.22466033085902,39.09765020461052,39.34121314591131
480.5120251361242,39.18271851719571,39.04952014897391,39.30505699566834
494.57890531206397,39.13872548015379,38.99910583909695,39.26707820545353
509.05759020366816,39.092603230348026,38.94632715060673,39.22720201051884
523.9601353002645,39.044272980400905,38.89110381029857,39.185352302997686
539.298949012887,38.993655355185204,38.833355662081296,39.14145178555617
555.0868030059805,38.940670620796865,38.77300295026537,39.09542214380798
571.336842831558,38.88523893189028,38.7099666190192,39.04718423781133
588.0625988746757,38.82728059674816,38.6441686265045,38.99665831277476
605.2779976193349,38.76671635917732,38.57553227188092,38.943764228879566
622.997373244184,38.70346769602781,38.50398253304879,38.888421709884355
641.2354795576917,38.63745712882526,38.4294464126849,38.830550609910695
660.0075022827095,38.56860854769823,38.35185328982655,38.7700711975232
679.3290717006695,38.49684754547034,38.27113527398337,38.70690445591442
699.2162756659375,38.4221017594874,38.18722755851171,38.640972397690234
719.6856730011514,38.34430121846382,38.10006876978293,38.572198392430664
740.7543072847162,38.263378691370896,38.009601308521226,38.50050750487971
762.4397210419138,38.17927003515974,37.91577167958775,38.42582684130434
784.7599703514607,38.09191453792321,37.81853080645108,38.34808590126437
807.733639879671,38.00125525395792,37.71783432661539,38.267216931759805
831.3798583547334,37.907239327101095,37.613642864380104,38.183155280480385
855.7183144940002,37.809818298691155,37.50592227748004,38.095839744679374
880.7692733975462,37.70894839653797,37.39464387440261,38.00521291204178
906.5535934216358,37.60459080139774,37.27978459949584,37.91122148982003
933.0927435461664,37.496711887622375,37.161327183362054,37.81381661847747
960.4088212505379,37.38528343489977,37.03926025647161,37.71295416611397
988.5245709128271,37.27028280831145,36.91357842441769,37.60859500005425
1017.4634027476063,37.151693104306844,36.78428230375809,37.500705232158104
1047.2494122981486,37.02950326061881,36.65137851793947,37.38925643466251
1077.9074004992724,36.90370812861716,36.51487965336187,37.27422582368622
1109.4628943275218,36.774308507102226,36.3748041762013,37.15559640791149
1141.9421680558648,36.64131113707107,36.23117631115475,37.033357100399165
1175.3722651306355,36.50472865752839,36.084025883788705,36.907502791982715
1209.7810206889012,36.364579522955204,35.93338812865176,36.77803438521268
1245.197084735032,36.22088788357006,35.779303465738444,36.6449587883737
1281.6499459957583,36.07368343001816,35.62181724826134,36.50828886965855
1319.1699564735716,35.92300120458227,35.46097948499103,36.36804337214392
1357.7883567189276,35.76888138142187,35.2968445406568,36.22424679075695
1397.537301842291,35.61136901870354,35.129470818061,36.07692921293821
1438.449888287663,35.450513785779165,34.95892042564804,35.92612612518256
1480.56018138991,35.28636966879533,34.78525883428582,35.77187818806458
1523.903243738829,35.118994658275625,34.60855452696756,35.61423098272116
1568.5151643735462,34.948450422305406,34.42887864503104,35.453234732063834
1614.433088831602,34.77480196897,34.24630463432612,35.28894400022293
